Make,Model,Number.of.Engines,Total.Fatalities,Total.Uninjured,Publication.Date,Aircraft.damage_Destroyed,Aircraft.damage_Minor,Aircraft.damage_Substantial,Total.Injuries,total.inj.or.killed,Percent.Injured.or.Killed,Passenger.Capacity.Tier
CESSNA,S550,2.0,2.0,0.0,3/12/2020,True,False,False,0.0,2.0,1.0,private plane
CESSNA,560,2.0,1.0,0.0,26-09-2020,True,False,False,0.0,1.0,1.0,private plane
BOEING,737,2.0,0.0,126.0,6/1/2021,False,False,False,2.0,2.0,0.015625,large airliner
AIRBUS,A330,2.0,0.0,0.0,26-09-2020,False,False,False,0.0,0.0,0.0,large airliner
BEECH,55,2.0,0.0,3.0,26-09-2020,False,False,True,0.0,0.0,0.0,private plane
CESSNA,421,2.0,0.0,2.0,26-09-2020,False,False,True,0.0,0.0,0.0,private plane
BOEING,737,2.0,0.0,0.0,26-09-2020,False,False,True,0.0,0.0,0.0,large airliner
BEECH,E90,2.0,0.0,3.0,19-11-2020,False,False,True,0.0,0.0,0.0,private plane
BOEING,757,2.0,0.0,0.0,26-09-2020,False,False,True,0.0,0.0,0.0,large airliner
BEECH,65-A90,2.0,11.0,0.0,15-06-2021,True,False,False,0.0,11.0,1.0,private plane
PIPER,PA-34,2.0,0.0,4.0,26-09-2020,False,False,True,0.0,0.0,0.0,private plane
BEECH,E55,2.0,1.0,0.0,3/12/2020,True,False,False,0.0,1.0,1.0,private plane
CESSNA,560,2.0,0.0,2.0,30-11-2021,False,True,False,2.0,2.0,0.5,private plane
BEECH,58,2.0,1.0,0.0,26-09-2020,True,False,False,0.0,1.0,1.0,private plane
BEECH,95,2.0,0.0,0.0,26-09-2020,False,False,True,2.0,2.0,1.0,private plane
AIRBUS,A320,2.0,0.0,0.0,26-09-2020,False,False,False,0.0,0.0,0.0,large airliner
GULFSTREAM,G650,2.0,0.0,0.0,26-09-2020,False,False,False,0.0,0.0,0.0,private plane
BEECH,65,2.0,0.0,1.0,2/2/2021,False,False,True,0.0,0.0,0.0,private plane
PIPER,PA-34,2.0,0.0,0.0,13-12-2021,False,False,True,2.0,2.0,1.0,private plane
BOEING,737,2.0,0.0,156.0,26-09-2020,False,True,False,0.0,0.0,0.0,large airliner
CESSNA,Citation,2.0,0.0,3.0,26-09-2020,False,False,True,0.0,0.0,0.0,private plane
AIRBUS,A320,2.0,0.0,0.0,26-09-2020,False,False,False,0.0,0.0,0.0,large airliner
CESSNA,550,2.0,0.0,0.0,26-09-2020,True,False,False,1.0,1.0,1.0,private plane
CESSNA,402,2.0,0.0,9.0,26-09-2020,False,False,True,0.0,0.0,0.0,private plane
AIRBUS,A330,2.0,0.0,0.0,26-09-2020,False,False,False,0.0,0.0,0.0,large airliner
CESSNA,402,2.0,0.0,3.0,26-09-2020,False,False,True,0.0,0.0,0.0,private plane
BOEING,767,2.0,0.0,216.0,13-12-2021,False,False,False,2.0,2.0,0.009174311926605505,large airliner
BOEING,757,2.0,0.0,0.0,26-09-2020,False,False,True,0.0,0.0,0.0,large airliner
BEECH,B55,2.0,3.0,0.0,27-05-2021,False,False,True,0.0,3.0,1.0,private plane
AIRBUS,A220,2.0,0.0,121.0,4/3/2021,False,True,False,0.0,0.0,0.0,large airliner
PIPER,PA-34,2.0,2.0,0.0,26-09-2020,True,False,False,0.0,2.0,1.0,private plane
CESSNA,310,2.0,1.0,0.0,4/11/2021,False,False,True,1.0,2.0,1.0,
BOEING,737,2.0,0.0,0.0,,False,True,False,0.0,0.0,0.0,large airliner
PIPER,PA-34,2.0,0.0,3.0,26-09-2020,False,False,True,0.0,0.0,0.0,private plane
AIRBUS,A321,2.0,0.0,232.0,12/5/2021,False,False,True,0.0,0.0,0.0,large airliner
PIPER,PA-30,2.0,0.0,2.0,26-09-2020,False,False,True,0.0,0.0,0.0,private plane
AIRBUS,A320,2.0,0.0,154.0,13-12-2021,False,False,False,1.0,1.0,0.0064516129032258064,large airliner
AIRBUS,A320,2.0,0.0,0.0,26-09-2020,False,False,False,0.0,0.0,0.0,large airliner
BOEING,767,2.0,0.0,158.0,26-09-2020,False,True,False,1.0,1.0,0.006289308176100629,large airliner
CESSNA,T303,2.0,1.0,0.0,10/11/2021,True,False,False,2.0,3.0,1.0,private plane
BEECH,B55,2.0,2.0,0.0,24-06-2021,False,False,True,0.0,2.0,1.0,private plane
BOEING,757,2.0,0.0,159.0,26-09-2020,False,True,False,0.0,0.0,0.0,large airliner
AIRBUS,A320,2.0,0.0,0.0,26-09-2020,False,False,False,0.0,0.0,0.0,large airliner
PIPER,PA-31,2.0,0.0,1.0,26-09-2020,False,False,True,0.0,0.0,0.0,private plane
CESSNA,310,2.0,0.0,1.0,26-09-2020,False,False,True,0.0,0.0,0.0,
CESSNA,425,2.0,0.0,1.0,26-09-2020,False,False,True,0.0,0.0,0.0,private plane
AIRBUS,A320,2.0,0.0,0.0,5/4/2021,False,False,False,1.0,1.0,1.0,large airliner
PIPER,PA-60,2.0,0.0,2.0,28-01-2021,False,False,True,0.0,0.0,0.0,private plane
CESSNA,310,2.0,0.0,0.0,26-09-2020,False,False,True,2.0,2.0,1.0,
AIRBUS,A319,2.0,0.0,107.0,26-01-2021,False,False,False,1.0,1.0,0.009259259259259259,large airliner
PIPER,PA-34,2.0,0.0,1.0,26-09-2020,False,False,True,0.0,0.0,0.0,private plane
AIRBUS,A321,2.0,0.0,180.0,26-09-2020,False,False,False,0.0,0.0,0.0,large airliner
PIPER,PA-23,2.0,0.0,1.0,28-01-2021,False,False,True,0.0,0.0,0.0,private plane
BEECH,55,2.0,0.0,2.0,26-09-2020,False,False,True,0.0,0.0,0.0,private plane
BOEING,777,2.0,0.0,0.0,26-09-2020,False,False,False,0.0,0.0,0.0,large airliner
AIRBUS,A220,2.0,0.0,77.0,26-09-2020,False,False,False,0.0,0.0,0.0,large airliner
PIPER,PA-60,2.0,0.0,4.0,26-09-2020,False,False,True,0.0,0.0,0.0,private plane
CESSNA,Skymaster,2.0,0.0,0.0,26-09-2020,False,False,True,2.0,2.0,1.0,private plane
CESSNA,421,2.0,3.0,0.0,20-10-2021,True,False,False,0.0,3.0,1.0,private plane
BEECH,55,2.0,0.0,1.0,26-09-2020,False,False,True,0.0,0.0,0.0,private plane
PIPER,AEROSTAR 602P,2.0,1.0,0.0,24-08-2021,True,False,False,0.0,1.0,1.0,private plane
AIRBUS,BD-500-1A11 (CS300),2.0,0.0,0.0,16-12-2020,False,True,False,0.0,0.0,0.0,
BOMBARDIER,BD 700 1A10,2.0,0.0,0.0,26-09-2020,False,False,False,0.0,0.0,0.0,
PIPER,PA-23,2.0,1.0,0.0,13-12-2021,True,False,False,0.0,1.0,1.0,private plane
BOEING,777,2.0,0.0,0.0,26-09-2020,False,True,False,0.0,0.0,0.0,large airliner
AIRBUS,A320,2.0,0.0,0.0,26-09-2020,False,False,False,0.0,0.0,0.0,large airliner
PIPER,PA-30,2.0,0.0,2.0,26-09-2020,False,False,True,0.0,0.0,0.0,private plane
AIRBUS,A320,2.0,0.0,0.0,26-09-2020,False,False,False,0.0,0.0,0.0,large airliner
AIRBUS,A320,2.0,0.0,0.0,26-09-2020,False,False,False,0.0,0.0,0.0,large airliner
CESSNA,414,2.0,1.0,0.0,1/12/2021,True,False,False,0.0,1.0,1.0,private plane
AIRBUS,A320,2.0,0.0,0.0,26-09-2020,False,False,False,0.0,0.0,0.0,large airliner
BEECH,58,2.0,2.0,0.0,16-11-2021,True,False,False,0.0,2.0,1.0,private plane
BEECH,200,2.0,0.0,1.0,26-09-2020,False,True,False,1.0,1.0,0.5,private plane
BEECH,76,2.0,0.0,2.0,28-01-2021,False,False,True,0.0,0.0,0.0,private plane
BEECH,55,2.0,0.0,2.0,26-09-2020,False,False,True,0.0,0.0,0.0,private plane
PIPER,PA-60,2.0,0.0,1.0,26-09-2020,False,False,True,0.0,0.0,0.0,private plane
EMBRAER,EMB145,2.0,0.0,41.0,26-09-2020,False,False,True,0.0,0.0,0.0,regional airliner
PIPER,PA-34,2.0,0.0,2.0,28-01-2021,False,False,True,0.0,0.0,0.0,private plane
PIPER,PA-34,2.0,0.0,2.0,26-09-2020,False,False,True,0.0,0.0,0.0,private plane
EMBRAER,EMB145,2.0,0.0,40.0,13-12-2021,False,False,False,1.0,1.0,0.024390243902439025,regional airliner
BOEING,767,2.0,0.0,11.0,26-09-2020,False,False,False,0.0,0.0,0.0,large airliner
EMBRAER,EMB135,2.0,0.0,38.0,26-01-2021,False,False,False,1.0,1.0,0.02564102564102564,regional airliner
BEECH,350,2.0,0.0,3.0,26-09-2020,False,False,True,0.0,0.0,0.0,private plane
CESSNA,Citation,2.0,0.0,5.0,26-09-2020,False,False,True,0.0,0.0,0.0,private plane
EMBRAER,EMB190,2.0,0.0,47.0,26-01-2021,False,False,False,1.0,1.0,0.020833333333333332,regional airliner
LEARJET,45,2.0,0.0,2.0,26-09-2020,False,False,False,0.0,0.0,0.0,private plane
BOEING,737,2.0,0.0,184.0,13-12-2021,False,False,False,1.0,1.0,0.005405405405405406,large airliner
BEECH,A100,2.0,9.0,0.0,26-09-2020,True,False,False,0.0,9.0,1.0,private plane
AIRBUS,A320,2.0,0.0,0.0,26-09-2020,False,False,False,0.0,0.0,0.0,large airliner
BOEING,737,2.0,0.0,0.0,26-09-2020,False,False,True,0.0,0.0,0.0,large airliner
AIRBUS,A320,2.0,0.0,0.0,26-09-2020,False,False,False,0.0,0.0,0.0,large airliner
BOEING,737,2.0,0.0,178.0,13-09-2021,False,False,True,0.0,0.0,0.0,large airliner
PIPER,PA-31,2.0,5.0,0.0,30-10-2020,True,False,False,1.0,6.0,1.0,private plane
BOEING,757,2.0,0.0,0.0,26-09-2020,False,False,False,0.0,0.0,0.0,large airliner
GULFSTREAM,GIV,2.0,0.0,13.0,26-09-2020,False,False,False,1.0,1.0,0.07142857142857142,private plane
BEECH,HAWKER 900XP,2.0,0.0,5.0,26-09-2020,False,False,True,0.0,0.0,0.0,
BEECH,200,2.0,0.0,9.0,26-09-2020,False,False,True,0.0,0.0,0.0,private plane
AIRBUS,A320,2.0,0.0,0.0,26-09-2020,False,False,False,0.0,0.0,0.0,large airliner
BOEING,737,2.0,0.0,121.0,26-09-2020,False,False,True,0.0,0.0,0.0,large airliner
PIPER,PA-23,2.0,0.0,1.0,26-09-2020,False,False,True,0.0,0.0,0.0,private plane
AIRBUS,A320,2.0,0.0,158.0,26-01-2021,False,False,False,1.0,1.0,0.006289308176100629,large airliner
PIPER,PA-31,2.0,0.0,8.0,12/11/2021,False,False,True,0.0,0.0,0.0,private plane
BEECH,76,2.0,0.0,2.0,26-09-2020,False,False,True,0.0,0.0,0.0,private plane
AIRBUS,A319,2.0,0.0,112.0,26-09-2020,False,False,False,0.0,0.0,0.0,large airliner
GULFSTREAM,G150,2.0,0.0,2.0,26-09-2020,False,False,True,0.0,0.0,0.0,private plane
PIPER,PA-60,2.0,3.0,0.0,26-09-2020,False,False,True,0.0,3.0,1.0,private plane
BEECH,60,2.0,0.0,0.0,5/5/2021,False,False,True,1.0,1.0,1.0,private plane
BOEING,757,2.0,0.0,0.0,26-09-2020,False,True,False,0.0,0.0,0.0,large airliner
BOEING,747,4.0,0.0,0.0,26-09-2020,False,False,True,0.0,0.0,0.0,large airliner
BEECH,200,2.0,0.0,2.0,5/5/2021,False,False,True,0.0,0.0,0.0,private plane
CESSNA,Citation,2.0,4.0,0.0,26-09-2020,False,False,True,0.0,4.0,1.0,private plane
BOEING,757,2.0,0.0,194.0,26-09-2020,False,False,False,0.0,0.0,0.0,large airliner
BOEING,737,2.0,0.0,100.0,26-09-2020,False,False,True,0.0,0.0,0.0,large airliner
CESSNA,560,2.0,0.0,2.0,26-09-2020,False,False,True,0.0,0.0,0.0,private plane
CESSNA,402,2.0,0.0,1.0,26-09-2020,False,False,True,0.0,0.0,0.0,private plane
AIRBUS,A220,2.0,0.0,154.0,12/5/2021,False,False,False,0.0,0.0,0.0,large airliner
BEECH,200,2.0,3.0,0.0,17-12-2021,True,False,False,0.0,3.0,1.0,private plane
CESSNA,Citation,2.0,0.0,2.0,26-09-2020,False,False,True,0.0,0.0,0.0,private plane
BEECH,58,2.0,0.0,0.0,2/2/2021,False,False,True,1.0,1.0,1.0,private plane
BEECH,58,2.0,0.0,6.0,,False,False,True,0.0,0.0,0.0,private plane
LEARJET,55,2.0,0.0,5.0,26-09-2020,False,False,True,0.0,0.0,0.0,private plane
AIRBUS,A321,2.0,0.0,0.0,26-09-2020,False,False,False,0.0,0.0,0.0,large airliner
BOEING,737,2.0,0.0,0.0,26-09-2020,False,False,False,0.0,0.0,0.0,large airliner
LEARJET,35,2.0,0.0,2.0,26-09-2020,False,False,True,0.0,0.0,0.0,private plane
PIPER,PA-23,2.0,0.0,2.0,28-01-2021,False,False,True,0.0,0.0,0.0,private plane
BOEING,767,2.0,0.0,181.0,26-09-2020,False,False,True,0.0,0.0,0.0,large airliner
CESSNA,404,2.0,5.0,0.0,26-09-2020,True,False,False,0.0,5.0,1.0,private plane
CESSNA,310,2.0,2.0,0.0,26-09-2020,False,False,True,0.0,2.0,1.0,
CESSNA,Citation,2.0,2.0,0.0,26-09-2020,False,False,True,0.0,2.0,1.0,private plane
PIPER,PA-30,2.0,0.0,0.0,26-09-2020,True,False,False,1.0,1.0,1.0,private plane
BOEING,757,2.0,0.0,127.0,8/6/2021,False,False,True,0.0,0.0,0.0,large airliner
CESSNA,310,2.0,1.0,0.0,14-12-2021,False,False,True,0.0,1.0,1.0,
AIRBUS,A300,2.0,0.0,0.0,26-09-2020,False,True,False,0.0,0.0,0.0,large airliner
CESSNA,402,2.0,0.0,1.0,5/5/2021,False,False,True,0.0,0.0,0.0,private plane
PIPER,PA-60,2.0,1.0,0.0,26-09-2020,True,False,False,0.0,1.0,1.0,private plane
PIPER,PA-23,2.0,1.0,0.0,26-09-2020,False,False,True,0.0,1.0,1.0,private plane
BEECH,1900,2.0,0.0,1.0,26-09-2020,False,False,True,0.0,0.0,0.0,regional airliner
CESSNA,402,2.0,0.0,0.0,2/2/2021,False,False,True,2.0,2.0,1.0,private plane
PIPER,PA-34,2.0,1.0,0.0,26-09-2020,False,False,True,1.0,2.0,1.0,private plane
BEECH,F90,2.0,0.0,2.0,26-09-2020,False,False,True,0.0,0.0,0.0,private plane
CESSNA,Citation,2.0,0.0,1.0,26-09-2020,False,False,True,0.0,0.0,0.0,private plane
PIPER,PA-23,2.0,2.0,0.0,26-09-2020,False,False,True,1.0,3.0,1.0,private plane
PIPER,PA-31,2.0,5.0,0.0,26-09-2020,True,False,False,0.0,5.0,1.0,private plane
PIPER,PA-30,2.0,0.0,2.0,26-09-2020,False,False,True,0.0,0.0,0.0,private plane
CESSNA,310,2.0,0.0,1.0,29-01-2021,False,False,True,0.0,0.0,0.0,
CESSNA,310,2.0,0.0,3.0,26-09-2020,False,False,True,0.0,0.0,0.0,
CESSNA,320,2.0,1.0,0.0,26-09-2020,True,False,False,0.0,1.0,1.0,
BEECH,76,2.0,0.0,2.0,29-01-2021,False,False,True,0.0,0.0,0.0,private plane
BOEING,737,2.0,0.0,3.0,,False,False,False,2.0,2.0,0.4,large airliner
BEECH,B55,2.0,0.0,2.0,6/5/2021,False,False,True,0.0,0.0,0.0,private plane
PIPER,PA-30,2.0,0.0,2.0,26-09-2020,False,False,True,0.0,0.0,0.0,private plane
BOEING,737,2.0,0.0,0.0,26-09-2020,False,False,False,0.0,0.0,0.0,large airliner
BEECH,400,2.0,0.0,2.0,26-09-2020,False,False,True,0.0,0.0,0.0,private plane
EMBRAER,EMB190,2.0,0.0,0.0,26-09-2020,False,False,False,0.0,0.0,0.0,regional airliner
BOMBARDIER,CL-600-2D24,2.0,0.0,0.0,12/3/2021,False,True,False,0.0,0.0,0.0,
CESSNA,Skymaster,2.0,1.0,0.0,26-09-2020,False,False,True,2.0,3.0,1.0,private plane
PIPER,PA-31,2.0,0.0,0.0,26-09-2020,False,False,True,2.0,2.0,1.0,private plane
PIPER,PA-30,2.0,0.0,2.0,26-09-2020,False,False,True,0.0,0.0,0.0,private plane
PIPER,PA-34,2.0,0.0,0.0,26-09-2020,False,False,True,2.0,2.0,1.0,private plane
BOEING,767,2.0,0.0,1.0,26-09-2020,False,False,True,1.0,1.0,0.5,large airliner
BEECH,200,2.0,1.0,0.0,26-09-2020,True,False,False,0.0,1.0,1.0,private plane
BEECH,55,2.0,0.0,2.0,5/1/2021,False,False,True,0.0,0.0,0.0,private plane
BEECH,55,2.0,0.0,2.0,24-06-2021,False,False,True,0.0,0.0,0.0,private plane
BOEING,737,2.0,0.0,0.0,26-09-2020,False,False,False,0.0,0.0,0.0,large airliner
BOEING,767,2.0,0.0,66.0,26-09-2020,False,False,True,0.0,0.0,0.0,large airliner
CESSNA,414,2.0,0.0,0.0,26-09-2020,False,False,True,1.0,1.0,1.0,private plane
BEECH,C90,2.0,0.0,3.0,24-08-2021,False,False,True,0.0,0.0,0.0,private plane
CESSNA,A340,2.0,0.0,1.0,26-09-2020,False,False,True,0.0,0.0,0.0,
PIPER,PA-30,2.0,0.0,0.0,8/10/2020,False,False,True,1.0,1.0,1.0,private plane
PIPER,PA-30,2.0,0.0,2.0,,False,False,True,0.0,0.0,0.0,private plane
PIPER,PA-31,2.0,0.0,8.0,8/10/2020,False,False,True,0.0,0.0,0.0,private plane
AIRBUS,A320,2.0,0.0,0.0,,False,False,True,0.0,0.0,0.0,large airliner
CESSNA,414,2.0,0.0,0.0,22-10-2020,False,False,True,7.0,7.0,1.0,private plane
BEECH,99,2.0,0.0,1.0,29-10-2020,False,False,True,0.0,0.0,0.0,private plane
LEARJET,60,2.0,0.0,8.0,3/11/2020,False,False,True,0.0,0.0,0.0,private plane
EMBRAER,EMB145,2.0,0.0,28.0,,False,False,True,0.0,0.0,0.0,regional airliner
CESSNA,401B,2.0,0.0,3.0,,True,False,False,0.0,0.0,0.0,private plane
PIPER,PA-34,2.0,2.0,0.0,,False,False,True,0.0,2.0,1.0,private plane
BOMBARDIER,CL-600,2.0,0.0,60.0,8/6/2021,False,False,False,1.0,1.0,0.01639344262295082,private plane
CESSNA,551,2.0,0.0,2.0,8/12/2020,False,False,True,1.0,1.0,0.3333333333333333,private plane
BOEING,737,2.0,0.0,2.0,,False,True,False,0.0,0.0,0.0,large airliner
PIPER,PA-23,2.0,0.0,1.0,20-08-2021,False,False,True,0.0,0.0,0.0,private plane
EMBRAER,EMB500,2.0,0.0,3.0,24-12-2020,False,False,True,0.0,0.0,0.0,private plane
AIRBUS,PA-23,2.0,0.0,139.0,,False,False,False,1.0,1.0,0.007142857142857143,private plane
BOEING,737,2.0,0.0,0.0,,False,False,False,0.0,0.0,0.0,large airliner
AIRBUS,A330,2.0,0.0,0.0,,False,False,False,0.0,0.0,0.0,large airliner
PIPER,PA-30,2.0,0.0,1.0,20-08-2021,False,False,True,0.0,0.0,0.0,private plane
EMBRAER,B55,2.0,0.0,12.0,,False,False,True,0.0,0.0,0.0,private plane
BEECH,B55,2.0,0.0,1.0,16-07-2021,False,False,True,0.0,0.0,0.0,private plane
BOEING,737,2.0,0.0,129.0,,False,True,False,0.0,0.0,0.0,large airliner
CESSNA,Citation,2.0,0.0,1.0,26-05-2021,False,True,False,0.0,0.0,0.0,private plane
AIRBUS,A319,2.0,0.0,0.0,,False,True,False,0.0,0.0,0.0,large airliner
BEECH,G58,2.0,2.0,0.0,13-01-2021,True,False,False,0.0,2.0,1.0,private plane
BOEING,787,2.0,0.0,0.0,,False,False,False,0.0,0.0,0.0,large airliner
CESSNA,560,2.0,1.0,0.0,3/2/2021,True,False,False,0.0,1.0,1.0,private plane
CESSNA,421,2.0,0.0,0.0,25-01-2021,False,False,True,1.0,1.0,1.0,private plane
BEECH,300,2.0,0.0,4.0,16-07-2021,False,False,False,1.0,1.0,0.2,private plane
CESSNA,401,2.0,0.0,0.0,,False,False,True,1.0,1.0,1.0,private plane
BOEING,747,4.0,0.0,10.0,,False,False,False,0.0,0.0,0.0,large airliner
BEECH,300,2.0,0.0,2.0,22-09-2021,False,False,True,0.0,0.0,0.0,private plane
BOEING,767,2.0,0.0,0.0,20-12-2021,False,True,False,0.0,0.0,0.0,large airliner
CESSNA,Citation,2.0,0.0,1.0,,False,False,True,0.0,0.0,0.0,private plane
CESSNA,A340,2.0,0.0,0.0,,False,False,True,0.0,0.0,0.0,
CESSNA,441,2.0,2.0,0.0,2/3/2021,True,False,False,0.0,2.0,1.0,private plane
PIPER,PA-44,2.0,0.0,3.0,28-07-2021,False,False,True,0.0,0.0,0.0,private plane
BEECH,B100,2.0,0.0,3.0,7/4/2021,False,False,True,0.0,0.0,0.0,private plane
LEARJET,55,2.0,0.0,2.0,4/3/2021,False,False,True,0.0,0.0,0.0,private plane
BOEING,777,2.0,0.0,239.0,10/3/2021,False,True,False,0.0,0.0,0.0,large airliner
CESSNA,421,2.0,0.0,2.0,9/3/2021,False,False,True,1.0,1.0,0.3333333333333333,private plane
BOEING,767,2.0,0.0,3.0,,False,False,False,0.0,0.0,0.0,large airliner
PIPER,PA-23,2.0,0.0,2.0,11/3/2021,False,False,True,0.0,0.0,0.0,private plane
PIPER,PA-30,2.0,0.0,2.0,,False,False,True,0.0,0.0,0.0,private plane
PIPER,PA-31,2.0,0.0,2.0,,False,False,True,0.0,0.0,0.0,private plane
BEECH,B55,2.0,0.0,0.0,26-04-2021,False,False,True,1.0,1.0,1.0,private plane
CESSNA,421,2.0,0.0,3.0,31-03-2021,False,False,True,0.0,0.0,0.0,private plane
BOEING,777,2.0,0.0,261.0,,False,False,False,1.0,1.0,0.003816793893129771,large airliner
BOMBARDIER,CL-600-2C10,2.0,0.0,65.0,,False,False,False,1.0,1.0,0.015151515151515152,
PIPER,PA-30,2.0,0.0,2.0,13-04-2021,False,False,True,0.0,0.0,0.0,private plane
CESSNA,Skymaster,2.0,0.0,2.0,20-08-2021,False,False,True,0.0,0.0,0.0,private plane
BOEING,757,2.0,0.0,0.0,,False,False,False,0.0,0.0,0.0,large airliner
BOMBARDIER,CL-600-2C10,2.0,0.0,0.0,30-08-2021,False,True,False,0.0,0.0,0.0,
EMBRAER,EMB145,2.0,0.0,0.0,,False,False,False,4.0,4.0,1.0,regional airliner
PIPER,PA-23,2.0,0.0,0.0,14-04-2021,False,False,True,2.0,2.0,1.0,private plane
LEARJET,35A,2.0,0.0,4.0,26-05-2021,False,False,True,0.0,0.0,0.0,private plane
BEECH,C-99,2.0,0.0,9.0,19-10-2021,False,False,True,0.0,0.0,0.0,private plane
CESSNA,A340,2.0,1.0,0.0,29-04-2021,True,False,False,0.0,1.0,1.0,
CESSNA,402,2.0,0.0,1.0,20-08-2021,False,False,True,0.0,0.0,0.0,private plane
CESSNA,310N,2.0,0.0,3.0,16-07-2021,False,False,True,0.0,0.0,0.0,
CESSNA,402,2.0,0.0,2.0,20-09-2021,False,False,True,0.0,0.0,0.0,private plane
PIPER,PA-30,2.0,0.0,2.0,19-10-2021,False,False,True,0.0,0.0,0.0,private plane
AIRBUS,A319,2.0,0.0,130.0,26-08-2021,False,False,False,0.0,0.0,0.0,large airliner
CESSNA,550,2.0,0.0,6.0,22-09-2021,False,False,True,0.0,0.0,0.0,private plane
CESSNA,310,2.0,0.0,5.0,,False,False,True,0.0,0.0,0.0,
PIPER,PA-31,2.0,1.0,0.0,4/6/2021,True,False,False,0.0,1.0,1.0,private plane
BOEING,737,2.0,0.0,214.0,,False,False,True,0.0,0.0,0.0,large airliner
BOEING,737,2.0,0.0,166.0,,False,False,True,0.0,0.0,0.0,large airliner
CESSNA,Citation,2.0,7.0,0.0,15-06-2021,True,False,False,0.0,7.0,1.0,private plane
BEECH,1900,2.0,0.0,1.0,15-06-2021,False,False,True,0.0,0.0,0.0,regional airliner
CESSNA,560XL,2.0,0.0,5.0,18-06-2021,False,False,True,0.0,0.0,0.0,private plane
BOEING,737,2.0,0.0,77.0,27-08-2021,False,False,False,0.0,0.0,0.0,large airliner
BEECH,U-8F,2.0,0.0,0.0,7/7/2021,False,False,True,1.0,1.0,1.0,private plane
CESSNA,310R,2.0,0.0,2.0,1/7/2021,False,False,True,0.0,0.0,0.0,
AIRBUS,PA-23,2.0,0.0,185.0,,False,False,False,9.0,9.0,0.04639175257731959,private plane
BEECH,A55,2.0,0.0,2.0,20-09-2021,False,False,True,0.0,0.0,0.0,private plane
PIPER,AEROSTAR 600,2.0,0.0,0.0,14-07-2021,False,False,True,1.0,1.0,1.0,private plane
BOEING,737,2.0,0.0,0.0,2/8/2021,True,False,False,2.0,2.0,1.0,large airliner
CESSNA,402,2.0,0.0,7.0,,False,False,True,0.0,0.0,0.0,private plane
AIRBUS,PA-23,2.0,0.0,180.0,,False,False,False,1.0,1.0,0.0055248618784530384,private plane
BOEING,737,2.0,0.0,2.0,,False,False,False,0.0,0.0,0.0,large airliner
BEECH,C90,2.0,2.0,0.0,27-07-2021,True,False,False,0.0,2.0,1.0,private plane
CESSNA,421,2.0,0.0,0.0,19-07-2021,False,False,True,4.0,4.0,1.0,private plane
CESSNA,421,2.0,2.0,0.0,26-07-2021,True,False,False,0.0,2.0,1.0,private plane
PIPER,PA-23,2.0,0.0,2.0,5/8/2021,False,False,True,0.0,0.0,0.0,private plane
BOEING,787,2.0,0.0,0.0,,False,True,False,0.0,0.0,0.0,large airliner
CESSNA,560XL,2.0,0.0,6.0,,False,False,False,0.0,0.0,0.0,private plane
AIRBUS,A321,2.0,0.0,193.0,,False,False,False,1.0,1.0,0.005154639175257732,large airliner
PIPER,PA-34,2.0,0.0,1.0,20-09-2021,False,False,True,0.0,0.0,0.0,private plane
PIPER,PA-31,2.0,0.0,3.0,,False,True,False,0.0,0.0,0.0,private plane
CESSNA,A340,2.0,0.0,4.0,,False,False,False,0.0,0.0,0.0,
BOMBARDIER,CL-600-2B16,2.0,6.0,0.0,23-08-2021,True,False,False,0.0,6.0,1.0,
BOEING,737,2.0,0.0,0.0,,False,False,False,0.0,0.0,0.0,large airliner
CESSNA,Skymaster,2.0,0.0,2.0,,False,False,False,0.0,0.0,0.0,private plane
PIPER,PA-34,2.0,0.0,2.0,19-10-2021,False,False,False,0.0,0.0,0.0,private plane
CESSNA,425,2.0,0.0,0.0,1/9/2021,False,False,True,3.0,3.0,1.0,private plane
GULFSTREAM,GIV,2.0,0.0,14.0,31-08-2021,False,False,True,0.0,0.0,0.0,private plane
BOEING,737,2.0,0.0,130.0,,False,False,False,4.0,4.0,0.029850746268656716,large airliner
EMBRAER,Citation,2.0,0.0,2.0,8/10/2021,False,False,True,0.0,0.0,0.0,private plane
CESSNA,320E,2.0,0.0,0.0,29-09-2021,False,False,True,1.0,1.0,1.0,
BOEING,767,2.0,0.0,37.0,,False,False,False,2.0,2.0,0.05128205128205128,large airliner
CESSNA,560,2.0,4.0,0.0,30-09-2021,True,False,False,0.0,4.0,1.0,private plane
CESSNA,560XL,2.0,0.0,6.0,16-11-2021,False,False,True,0.0,0.0,0.0,private plane
CESSNA,402,2.0,0.0,0.0,30-09-2021,False,False,True,7.0,7.0,1.0,private plane
PIPER,PA-44,2.0,0.0,1.0,26-10-2021,False,False,True,0.0,0.0,0.0,private plane
BEECH,58,2.0,0.0,0.0,,False,False,True,1.0,1.0,1.0,private plane
BEECH,400A,2.0,0.0,2.0,8/10/2021,False,False,True,0.0,0.0,0.0,private plane
BOMBARDIER,CL-600-2B19,2.0,0.0,51.0,,False,False,True,0.0,0.0,0.0,
CESSNA,404,2.0,0.0,1.0,30-09-2021,False,False,True,0.0,0.0,0.0,private plane
PIPER,PA-44,2.0,0.0,2.0,,False,False,True,0.0,0.0,0.0,private plane
AIRBUS,A321,2.0,0.0,134.0,,False,False,True,0.0,0.0,0.0,large airliner
